itemId,variationId,externalId,stock,price,priceGross
779,1710,2417,7,13.72,16.33
779,1711,2419,0,13.72,16.33
779,1712,2420,40,130,154.7
779,1713,2758,0,13.5,16.07
779,1714,1930,48,1.46,1.74
779,1715,2310,40,13.15,15.65
779,1716,2010,40,99.9,118.88
779,1717,2272,0,234.31,278.83
779,1718,1924,5,6.36,7.57
779,1719,2088,5,19.6,23.32
779,1720,1953,40,150,178.5
779,1721,1926,40,320,380.8
